Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked_Q,Embarked_S
0,2,1,-0.44584397643723644,0,0,-0.37492421263607456,False,True
0,3,1,-0.35551443915505937,1,0,-0.061256020646692076,False,False
1,1,1,0.9994286200775968,1,0,2.961038783560346,False,True
0,3,1,-0.8974916628481219,0,0,-0.5848031520841319,False,True
0,3,1,-0.8974916628481219,0,0,0.06929759585629869,False,True
0,1,1,2.7156898284389612,0,0,1.3560177942836353,False,True
0,2,1,2.354371679310253,0,0,-0.22817236518770131,True,False
0,3,1,-0.44584397643723644,0,0,-0.5815032186496171,False,True
0,3,1,-0.2651849018728823,0,0,-0.5943935836281904,True,False
1,1,1,4.431951036800326,0,0,1.1719195847927248,False,True
0,3,1,1.8123944556171905,0,0,-0.6482634104401852,False,True
1,1,1,0.09613324725582602,0,0,1.2115822462652581,False,False
0,1,1,-0.2651849018728823,0,0,-1.2078401035592743,False,True
1,2,0,-0.2651849018728823,0,0,-0.17661090527340798,False,True
0,3,1,0.09613324725582602,0,0,-0.5791869192196212,False,True
0,3,1,-0.2651849018728823,1,0,0.06929759585629869,False,True
0,3,1,-0.987821200130299,0,0,-0.5848031520841319,False,True
1,3,1,-0.2651849018728823,0,0,3.2737074764806215,False,True
0,3,1,-1.078150737412476,0,0,-0.5815032186496171,False,True
1,1,1,2.264042142028076,0,0,1.6082088609905911,False,False
0,3,1,-0.2651849018728823,0,0,-0.6089339153240212,False,True
1,3,0,-0.7168325882837676,0,0,-0.6089339153240212,False,True
0,3,1,-0.2651849018728823,0,0,-0.5815032186496171,False,True
0,3,1,-0.8974916628481219,0,0,-0.5388658575666438,False,True
1,3,0,-0.2651849018728823,0,0,-0.5867862851577585,True,False
0,3,0,-1.168480274694653,0,0,-0.6723941736800745,True,False
0,3,1,-0.2651849018728823,0,0,-0.5815032186496171,False,True
0,2,1,-0.7168325882837676,0,0,-0.17661090527340798,False,True
0,3,1,0.8187695455132427,0,0,-0.6347146452811678,False,False
0,1,1,1.4510763064884822,0,0,0.8218965972976181,False,True
0,3,1,0.4574513963845343,0,0,-0.6132333478276437,False,True
1,3,1,-0.987821200130299,1,0,-0.5791869192196212,False,True
0,2,1,-0.5361735137194135,0,0,-0.17661090527340798,False,True
0,3,1,-0.2651849018728823,0,0,-0.5910857176613811,False,True
0,3,1,1.0897581573597739,0,0,-0.5692712538514878,False,True
1,1,0,-0.2651849018728823,1,0,2.917076689584191,False,True
0,1,1,0.00580370997364894,1,0,2.917076689584191,False,True
0,2,1,3.528655663978555,0,0,-0.37492421263607456,False,True
1,2,1,0.00580370997364894,0,0,-0.17661090527340798,False,True
0,2,1,-0.2651849018728823,0,0,-1.2078401035592743,False,True
0,3,1,-1.168480274694653,0,0,-0.5910857176613811,False,True
0,3,1,-0.581338282360502,0,0,-0.5692712538514878,False,True
1,3,0,-1.168480274694653,0,0,-0.42714407273081195,False,True
0,3,0,-0.2651849018728823,0,0,-0.5623302880937946,True,False
0,3,1,-0.987821200130299,0,0,-0.47606399939103455,False,True
0,3,1,-1.078150737412476,0,0,-0.4010381089495905,False,True
0,3,1,-1.168480274694653,0,0,-0.5894357509441238,False,True
1,1,1,0.00580370997364894,1,0,3.313703304309524,False,True
1,3,1,-0.2651849018728823,0,0,3.2737074764806215,False,True
0,3,1,-0.5361735137194135,0,0,-0.6347146452811678,False,False
0,1,1,2.625360291156784,0,0,0.8982472206322449,False,True
0,2,1,1.9027239928993676,0,0,-0.13694824380087467,False,True
0,3,1,1.180087694641951,0,0,-0.5692712538514878,False,True
1,3,0,-0.2651849018728823,0,0,-0.5943935836281904,True,False
0,3,1,0.9994286200775968,0,0,-0.6010013830295144,False,True
1,1,1,0.36712185910235723,0,0,0.877424323359165,False,True
0,3,1,-0.5361735137194135,0,0,-0.5937272509154519,True,False
0,3,1,-0.44584397643723644,1,0,-0.5848031520841319,False,True
0,2,1,0.7284400082310656,0,0,0.8546182930124582,False,True
1,2,0,1.270417231924128,0,0,-0.13694824380087467,False,True
1,1,1,0.9994286200775968,0,0,0.877424323359165,False,True
1,1,0,-0.6265030510015905,0,0,2.7190965485778933,False,False
0,1,1,-0.2651849018728823,0,0,0.8982472206322449,False,True
1,1,1,1.5414058437706593,1,0,2.917076689584191,False,True
0,3,1,-0.17485536459070522,0,0,-0.4555742684743238,False,True
0,2,1,1.9027239928993676,0,0,-0.17661090527340798,False,True
0,3,1,-1.078150737412476,0,0,-0.6010013830295144,False,True
1,2,0,-0.35551443915505937,0,0,-0.37492421263607456,False,True
0,3,1,-0.2651849018728823,0,0,0.021702402089258593,True,False
0,3,1,0.18646278453800308,0,0,-0.5910857176613811,False,True
0,3,1,-1.25880981197683,1,0,-0.6482634104401852,False,True
0,2,1,0.27679232182018015,0,0,-0.17661090527340798,False,True
0,2,1,1.7220649183350134,0,0,-0.17661090527340798,False,True
1,1,1,-0.35551443915505937,1,0,3.004334544823764,False,True
0,3,1,-0.987821200130299,0,0,-0.5206844935476346,False,True
1,3,0,-0.2651849018728823,0,0,-0.5940604172718211,True,False
0,2,1,-0.5361735137194135,1,0,0.8546182930124582,False,True
0,3,0,-0.5361735137194135,1,0,-0.5791869192196212,False,True
0,3,1,-1.8007870356698925,0,0,0.28248440127116525,False,False
0,2,1,-0.2651849018728823,0,0,-1.2078401035592743,False,True
0,2,1,-0.7168325882837676,0,0,-0.17661090527340798,False,True
0,2,1,-0.7168325882837676,0,0,-0.17661090527340798,False,True
0,3,1,-0.22002013323179376,0,0,0.06929759585629869,False,True
0,3,1,-0.2651849018728823,0,0,-0.5815032186496171,False,True
0,3,1,-0.2651849018728823,0,0,-0.5815032186496171,False,True
1,1,1,-0.2651849018728823,0,0,1.1719195847927248,False,True
0,3,1,-0.6265030510015905,1,0,0.06929759585629869,False,True
1,3,1,0.00580370997364894,0,0,-0.5791869192196212,False,True
1,2,0,-0.08452582730852813,0,0,-0.17661090527340798,False,True
0,1,1,-1.078150737412476,1,0,3.004334544823764,False,True
0,3,1,0.00580370997364894,0,0,-0.5930688507350078,True,False
0,3,1,0.18646278453800308,0,0,-0.4542495355811412,False,True
0,3,1,-0.7168325882837676,0,0,-0.5815032186496171,False,True
0,3,1,-0.2651849018728823,0,0,-0.5894357509441238,False,True
0,2,1,-1.168480274694653,0,0,-0.29559888969100795,False,True
0,3,1,0.27679232182018015,0,0,-0.5692712538514878,False,True
0,3,1,-0.2651849018728823,0,0,-0.05762292085580804,False,True
0,3,1,0.9090990827954197,0,0,-0.6426471775756745,False,True
1,3,1,-0.987821200130299,0,0,-0.6343814789247986,False,False
0,3,1,-1.3491393492590071,0,0,-0.5910857176613811,False,True
0,1,1,-0.2651849018728823,0,0,1.9334426850653645,False,False
0,3,0,-0.0393610586674396,0,0,-0.5930688507350078,True,False
0,3,1,-0.2651849018728823,1,0,0.7078664455640848,True,False
0,3,1,0.09613324725582602,0,0,-0.5444820904311545,False,True
0,3,1,-0.6265030510015905,0,0,-0.4542495355811412,False,True
0,3,1,1.5414058437706593,0,0,-0.5848031520841319,False,True
0,2,0,2.354371679310253,0,0,-0.37492421263607456,False,True
0,3,1,-0.2651849018728823,0,0,-0.6347146452811678,False,False
0,3,1,-1.168480274694653,0,0,-0.5930688507350078,False,True
0,3,1,-0.2651849018728823,0,0,-0.5930688507350078,True,False
1,3,0,-2.342764259362955,0,0,-0.218256699819568,False,True
0,3,1,-0.2651849018728823,0,0,-0.5940604172718211,True,False
1,3,0,-1.6201279611055384,0,0,-0.6343814789247986,False,False
1,1,0,-1.25880981197683,1,0,3.313703304309524,False,True
0,1,1,-0.17485536459070522,0,0,1.1719195847927248,False,True
0,3,1,-0.5361735137194135,0,0,-0.6485965767965544,False,True
0,3,1,-0.5361735137194135,0,0,-0.6327315122075411,False,True
1,3,0,-1.168480274694653,0,0,-0.6132333478276437,False,True
0,3,1,-0.2651849018728823,0,0,-0.5930688507350078,True,False
0,2,1,-1.3491393492590071,0,0,0.8546182930124582,False,True
0,1,1,-0.2651849018728823,0,0,1.227114144497902,False,False
0,3,1,-0.5361735137194135,0,0,-0.5815032186496171,False,True
0,2,1,0.7284400082310656,0,0,-0.17661090527340798,False,True
1,1,0,1.6317353810528363,0,0,0.8490020601479477,False,True
1,3,0,0.00580370997364894,0,0,-0.5190345268303772,False,True
0,3,1,-0.08452582730852813,0,0,-0.6343814789247986,False,False
0,2,1,0.27679232182018015,0,0,-0.17661090527340798,False,True
1,3,1,-0.35551443915505937,0,0,-0.6545459760174345,False,True
0,3,1,0.00580370997364894,0,0,-0.5910857176613811,False,True
0,1,1,0.7284400082310656,0,0,-1.2078401035592743,False,True
0,3,0,-1.168480274694653,0,0,-0.5910857176613811,False,True
0,2,1,0.7284400082310656,0,0,-0.17661090527340798,False,True
1,1,0,0.18646278453800308,1,0,3.004334544823764,False,True
0,3,1,-0.44584397643723644,0,0,-0.5821616188300611,False,True
0,3,1,0.7284400082310656,0,0,0.7078664455640848,False,True
0,2,1,0.36712185910235723,0,0,-0.37492421263607456,False,True
0,3,1,-0.0393610586674396,0,0,-0.5692712538514878,False,True
0,1,1,-0.2651849018728823,0,0,-1.2078401035592743,False,True
0,3,0,-0.7168325882837676,0,0,-0.5791869192196212,False,True
0,3,1,1.0897581573597739,0,0,-0.6961917705635945,False,True
1,3,1,-0.35551443915505937,0,0,-0.5206844935476346,False,True
0,1,1,0.6381104709488885,0,0,-1.2078401035592743,False,True
0,3,1,-0.2651849018728823,0,0,-0.6565291090910612,True,False
0,3,1,-0.2651849018728823,0,0,3.2737074764806215,False,True
1,3,1,-0.2651849018728823,0,0,-0.5930688507350078,True,False
1,3,0,-1.4394688865411842,1,0,-0.061256020646692076,False,False
0,3,1,-0.2651849018728823,0,0,-0.6343814789247986,False,False
0,3,1,-0.7168325882837676,0,0,-0.5848031520841319,False,True
0,3,1,-1.168480274694653,0,0,-0.549439923115221,False,True
0,3,1,-0.8974916628481219,0,0,-0.5206844935476346,False,True
0,3,1,-0.2651849018728823,0,0,-0.5692712538514878,False,True
1,3,1,0.09613324725582602,0,0,3.2737074764806215,False,True
1,1,1,-0.2651849018728823,0,0,1.1481219879092046,False,False
0,3,1,-0.987821200130299,0,0,-0.5791869192196212,False,True
0,2,1,-1.3491393492590071,0,0,-0.37492421263607456,False,True
1,1,0,-0.08452582730852813,0,0,1.2512449077377914,False,False
0,3,1,0.3219570904612687,0,0,-0.6971833371004078,False,False
0,3,1,-1.25880981197683,0,0,-0.5206844935476346,False,True
0,3,1,0.9994286200775968,0,0,-0.6089339153240212,False,True
0,3,1,0.36712185910235723,0,0,-0.5815032186496171,False,False
0,3,1,3.889973813107263,0,0,-0.5910857176613811,False,True
0,2,0,1.180087694641951,1,0,0.8546182930124582,False,True
1,1,1,1.8123944556171905,0,0,0.8982472206322449,False,True
0,3,1,-0.2651849018728823,0,0,-0.6343814789247986,False,False
0,3,1,0.9090990827954197,2,0,-0.08869464985339065,False,True
0,2,1,-0.8974916628481219,1,0,-0.29559888969100795,False,True
1,1,0,1.5414058437706593,0,0,0.8490020601479477,False,True
0,2,1,-0.6265030510015905,0,0,-0.17661090527340798,False,True
1,2,0,0.9994286200775968,0,0,-0.17661090527340798,False,True
1,2,0,-0.35551443915505937,1,0,-0.1085259805896573,False,False
0,1,1,0.00580370997364894,0,0,2.7977555388102218,False,True
0,3,1,-0.2651849018728823,0,0,-0.4542495355811412,False,True
0,3,1,-0.44584397643723644,0,0,-0.5815032186496171,False,True
0,1,1,0.18646278453800308,0,0,-0.8112134888339411,False,True
0,3,1,1.4510763064884822,0,0,-0.4939121970536745,False,True
1,2,0,-0.2651849018728823,1,0,0.695967647122325,False,False
1,3,0,-1.4394688865411842,0,0,-0.6347146452811678,False,False
0,3,1,-0.987821200130299,0,0,-0.4268188389067371,False,True
0,3,1,-1.078150737412476,0,0,-0.5815032186496171,False,True
0,3,1,-0.2651849018728823,0,0,-0.5815032186496171,False,True
0,3,1,0.18646278453800308,0,0,-0.5815032186496171,False,True
0,3,0,-0.8071621255659448,0,0,-0.3735994797428919,False,True
0,2,1,-0.2651849018728823,0,0,-0.37492421263607456,False,True
0,3,1,-0.5361735137194135,0,0,-0.6485965767965544,False,True
0,2,1,-0.35551443915505937,0,0,-0.17661090527340798,False,True
1,1,0,-1.078150737412476,0,0,1.1719195847927248,False,True
1,1,1,-0.44584397643723644,0,0,1.1719195847927248,False,False
0,3,1,0.09613324725582602,0,0,-0.5930688507350078,True,False
